start,end,distance
6954500085,1068801551,47.396
6954500088,6954500085,22.241
6954500088,1068801447,22.511
6954500088,1068801508,42.162
6954500089,6954500090,4.783
6954500089,6954500114,90.609
6954500090,1068801474,45.088
6954500090,8267091929,33.172
6954500090,6954500089,4.783
6954500094,1736375282,172.599
6954500094,8156747482,133.001
6954500094,2772961592,45.066
6954500094,1373613517,40.49
6954500097,8156747482,37.406
6954500097,8294540600,24.513
6954500097,8156747484,47.603
6954500111,8156747483,28.428
6954500111,8294540607,53.43
6954500111,8156747480,15.775
6954500111,8156747482,46.258
6954500114,6954500089,90.609
6954500114,6954500124,39.642
6954500114,1068801475,49.099
6954500116,6977181715,44.335
6954500116,1070862958,75.799
6954500116,6977181718,45.261
6954500119,2781068826,12.117
6954500119,6954500120,30.075
6954500120,665074271,85.285
6954500120,6954500121,52.12
6954500120,6954500119,30.075
6954500121,4421774889,38.507
6954500121,6954500122,43.928
6954500121,6954500120,52.12
6954500122,1068801528,118.874
6954500122,6954500123,39.628
6954500122,6954500121,43.928
6954500123,1068801502,140.145
6954500123,6954500124,42.721
6954500123,6954500122,39.628
6954500124,924221355,172.995
6954500124,6954500114,39.642
6954500124,6954500123,42.721
6954852310,4446306574,12.23
6954852310,6954852316,7.465
6954852311,1076646176,49.58
6954852312,1076646629,20.345
6954852313,3664678580,171.469
6954852314,924221356,7.658
6954852315,1076646629,5.563
6954852315,1372433644,9.904
6954852316,6954852310,7.465
6954852316,924221356,9.478
6954852316,2905563420,20.097
6954852318,1736375340,26.39
6954852319,1068801527,10.658
6954852319,1068801432,43.673
6954852319,4421796476,24.682
6954852320,665074269,37.034
6954852320,665074268,21.437
6954852321,665074268,22.243
6954852321,1068801527,14.993
6977181715,6954500116,44.335
6977181715,8294540605,41.85
6977181715,1070862702,88.39
6977181718,1070862756,74.743
6977181718,2781068826,43.749
6977181718,6954500116,45.261
6992923390,4444050885,46.11
6994374208,1985391144,20.98
6994374208,6994374209,38.837
6994374209,6994374208,38.837
6994374209,6994374210,55.176
6994374209,6994374212,57.679
6994374210,6994374209,55.176
6994374210,6994374211,72.388
6994374211,6994374210,72.388
6994374211,3197233034,25.192
6994374212,1985391141,11.27
6994374212,1985391146,46.897
6994374212,6994374209,57.679
6994374213,1985391169,21.782
6994374213,1974739974,72.483
6994374213,6994374214,94.752
6994374214,6994374217,21.535
6994374214,6994374213,94.752
6994374214,1985391161,22.4
6994374215,6994374216,80.034
6994374215,6994374218,22.988
6994374216,1985391146,70.175
6994374216,1985391144,16.235
6994374216,6994374215,80.034
6994374217,6994374218,21.258
6994374217,6994374214,21.535
6994374218,6994374215,22.988
6994374218,6994374217,21.258
6994374291,6994374312,86.766
6994374312,6994374291,86.766
6994374312,1136363661,116.744
7008518350,2772961385,44.696
7008518350,1370835712,49.064
7092233836,2178221827,6.25
7092233836,2178221826,22.974
7217354922,1676935587,12.953
7217354923,1677073459,87.1
7224393854,1523225502,5.281
7224393854,2624965726,5.684
7224393855,2270226684,10.947
7224393855,1513884389,5.245
7224393857,311080380,4.771
7224393857,1101582249,38.905
7224393859,321706318,33.222
7224393859,321706316,5.102
7224393868,338641974,10.663
7224448692,311080375,16.519
7224448697,2386842498,73.513
7224448697,1307159308,51.693
7224448707,703038905,47.535
7224448707,5575129618,7.862
7231939047,7231939048,19.38
7231939047,3485236657,26.259
7231939048,4243887516,12.084
7231939048,7231939047,19.38
7232314995,2135622502,102.194
7232314995,2135600728,78.592
7249117935,1625505161,14.661
7249117935,1625505157,6.747
7257925006,4513892921,14.27
7257925006,7257925007,77.963
7257925007,7257925006,77.963
7257925007,5841799814,44.281
7276575960,1625505175,12.295
7276575960,7276575962,8.814
7276575961,1625505170,10.676
7276575961,6502171191,13.154
7276575962,7276575960,8.814
7276575962,1625505170,9.261
7276635310,4513892933,2.961
7276635333,3928060771,18.485
7276635333,4421642323,5.865
7276635578,7276635580,24.327
7276635578,3367656393,60.94
7276635580,2141140268,17.343
7276635580,7276635578,24.327
7276635587,1076646398,8.062
7276635587,6502171190,13.935
7276635588,3367656393,23.676
7276635588,4413564481,27.031
7276635592,2141140302,74.52
7276635592,7276635594,62.487
7276635594,7276635592,62.487
7276635594,2141140272,60.126
7276635597,2141140272,72.123
7276635597,3335288954,17.277
7276635600,2141140251,58.748
7276635600,7276635603,21.789
7276635603,7276635600,21.789
7276635603,7276635614,64.094
7276635614,7276635603,64.094
7276635614,7276635616,52.797
7276635616,7276635614,52.797
7276635616,7276635618,114.677
7276635618,7276635616,114.677
7276635618,2141140248,92.744
7276635620,2141140248,31.42
7276635620,4513892943,75.894
7276635622,4513892938,30.083
7281980186,2270099668,0.968
7281980186,2626912594,44.267
7281980187,4442281886,72.602
7281980187,7462405053,81.115
7287615671,423743084,40.589
7287615671,1307159328,4.481
7287615682,4458459491,17.102
7287615682,26059376,6.558
7309444614,1676962783,84.978
7444933770,1755241813,42.643
7444933770,1755241814,2.844
7444933784,5016016104,7.455
7444933784,313164089,37.111
7444936186,7488380725,15.539
7444936186,7488380721,23.259
7444936186,1964054307,83.69
7449562147,7449562155,62.146
7449562147,6601158036,43.182
7449562155,1747621096,276.638
7449562155,7449562147,62.146
7449562158,2009106705,5.189
7449562158,4421572155,8.162
7449562162,4421570615,23.549
7449562162,2009106707,3.615
7449562167,7488380744,7.953
7449562175,1723026418,26.138
7449562175,441708995,179.632
7462405053,7281980187,81.115
7462405053,325668295,5.05
7462405054,325668277,5.047
7462405054,2270099671,46.434
7462405055,4973553184,119.931
7462405055,4442281886,62.928
7462484370,2348039016,158.496
7462484381,7462484370,54.946
7466790408,7488390680,2.82
7466790408,311783971,56.365
7466790410,7798135090,33.894
7466790410,7466790414,83.64
7466790414,7466790410,83.64
7466790414,441708995,12.027
7466795331,1747621107,139.39
7483373680,441708903,111.272
7488380706,7488380707,16.393
7488380706,4583770392,32.417
7488380707,1151731435,11.115
7488380707,7488380706,16.393
7488380720,7488380725,72.685
7488380720,7488380742,4.329
7488380721,1737256482,21.765
7488380721,7444936186,23.259
7488380724,7488380742,5.029
7488380724,7488380741,44.042
7488380725,7444936186,15.539
7488380725,7488380720,72.685
7488380741,7488380724,44.042
7488380741,7488380744,22
7488380742,7488380720,4.329
7488380742,7488380724,5.029
7488380744,7488380741,22
7488380744,7449562167,7.953
7488380745,2907237140,50.994
7488380745,1964054303,11.986
7488380749,2009106708,2.061
7488380749,4421572157,10.509
7488390588,1737256465,67.116
7488390588,1723026418,50.212
7488390643,1964054307,54.932
7488390643,2626124406,9.835
7488390676,2626124406,3.244
7488390676,7488390679,50.476
7488390679,7488390676,50.476
7488390679,7488390680,9.757
7488390680,7466790408,2.82
7488390680,7488390679,9.757
7513075181,5261849829,34.643
7513075182,7513075184,19.101
7513075182,5261849827,9.192
7513075183,7513075184,10.275
7513075184,7513075183,10.275
7513075184,7513075182,19.101
7513460247,311783991,93.377
7513754676,7513754678,18.237
7513754676,1964054306,5.315
7513754677,1964054314,0.951
7513754677,7513754678,9.011
7513754678,7513754676,18.237
7513754678,7513754677,9.011
7526821394,1737256463,64.115
7537285703,3335574971,16.945
7537285703,3313559793,6.214
7537285708,924215684,9.916
7537285708,1072288459,36.033
7537285709,924215684,5.544
7537285709,6432553996,131.116
7537285710,2142186181,49.625
7537285710,924215684,9.434
7537285724,924215682,11.59
7537285724,7537285788,49.302
7537285725,924215682,3.796
7537285725,7537285726,51.066
7537285726,7537285725,51.066
7537285726,1072288414,49.258
7537285727,8513026829,32.068
7537285727,7537285728,43.181
7537285728,7537285727,43.181
7537285728,7537285729,37.324
7537285729,7537285728,37.324
7537285729,8513026827,15.649
7537285730,3335574915,34.027
7537285730,3335451008,7.983
7537285731,7537285758,50.789
7537285731,3335451008,8.69
7537285733,1072288459,12.233
7537285733,4009393812,16.982
7537285735,4009393812,11.715
7537285735,924215682,138.681
7537285737,3335574908,85
7537285737,924215684,10.92
7537285747,7537285759,6.611
7537285747,7537285751,55.884
7537285751,7537285747,55.884
7537285751,1072288169,10.735
7537285758,2142186180,4.195
7537285758,7537285731,50.789
7537285759,2142186180,4.392
7537285759,7537285747,6.611
7537285761,6432553859,36.517
7537285763,7537285764,22.028
7537285764,556220615,17.889
7537285771,7537285779,38.076
7537285772,3335450999,8.174
7537285774,2142186179,5.721
7537285775,6048727513,104.108
7537285777,3335574910,130.467
7537285777,2142186179,6.68
7537285778,7537285772,37.692
7537285779,3335450995,19.441
7537285781,3335451007,9.983
7537285782,3335574904,29.261
7537285784,3335451006,6.35
7537285785,6432553985,89.519
7537285786,4843749229,35.078
7537285786,924215685,11.014
7537285787,924215685,9.344
7537285787,3313559793,59.015
7537285788,7537285724,49.302
7537285788,1072287920,15.363
7537285790,1072287920,15.199
7537285790,6432553877,40.698
7537285802,3355299868,23.023
7537285802,4832691381,26.393
7537285804,1072288405,15.027
7537285804,6073140590,17.37
7537285805,5698312304,26.245
7537285805,1072288405,19.709
7537285807,3355299870,26.136
7537285807,7537285808,16.827
7537285808,7537285807,16.827
7537285808,3355299869,17.725
7537285809,3355299872,54.532
7537285809,3355299871,83.947
7537285835,7537285862,13.413
7537285835,7537285865,21.182
7537285836,6048727505,43.827
7537285836,7537285862,28.766
7537285862,7537285836,28.766
7537285862,7537285835,13.413
7537285865,7537285835,21.182
7537285865,6048727504,45.184
7537285898,4679610769,39.111
7537285898,6303177433,16.962
7537285907,5371669354,58.58
7537285907,4448328969,9.993
7537285910,4448328969,6.923
7537285910,315310714,61.399
7537285915,4526522049,6.745
7537285915,6048727505,79.992
7537285917,6048727525,101.594
7537285917,4526522049,13.435
7620133538,1968971728,39.583
7620133538,2078209160,64.788
7620133539,2078209162,65.023
7620133539,2078206626,37.139
7670926340,2900201982,33.633
7670926340,1101582268,6.997
7684421739,4413427362,16.877
7718877041,3724386157,13.702
7720463872,2593487342,16.37
7720463872,2593487343,14.915
7721501212,321706396,22.452
7721501212,2385316008,42.779
7721501215,2385316029,7.512
7721501215,4421608075,6.4
7721501216,1103039772,56.508
7721501216,1103039808,18.102
7721501218,1103039634,21.274
7721501218,1103039646,124.485
7721501220,2630769401,76.398
7721501220,321706380,68.875
7721501222,2905752624,78.919
7721501222,2630769401,26.668
7721501227,1103039565,32.034
7721501227,1103039614,4.168
7721501228,1103039734,47.209
7721501228,7721501230,10.01
7721501230,7721501228,10.01
7721501230,1103039764,37.185
7721501237,1103039600,11.283
7721501237,1103039639,95.278
7745894804,1103039665,111.512
7745894804,1103039750,13.713
7748189563,1964054320,10.984
7748189563,3951170837,63.011
7765131732,1099409228,17.316
7765131733,2384319089,24.942
7765131734,1151192864,18.9
7765131736,423645474,70.11
7765131736,1099409228,8.245
7765131737,1974739953,106.267
7768927053,7768927054,26.245
7768927054,2309748771,9.38
7768927070,5011001213,10.725
7768927070,5011001212,24.729
7769301789,4441667649,155.044
7798135085,311783971,12.764
7798135085,2633675386,80.938
7798135088,3012065042,1.459
7798135088,1151731435,188.955
7798135090,311783971,11.471
7798135090,7466790410,33.894
7916358964,1076646441,21.395
7916358964,1076646190,48.168
7916358971,429592652,11.186
7916358972,1705800177,7.792
7922528436,1373613521,42.996
7922528436,4401772732,27.69
7922528436,7922528437,77.478
7922528437,7922528436,77.478
7922528438,1736375299,37.7
7922528438,1373613521,48.901
7922528438,7922528439,115.894
7922528439,7922528438,115.894
7922528447,418281200,23.272
7922528447,418575664,30.657
7922528447,7922528448,8.496
7922528448,7922528451,3.547
7922528449,7922528450,4.908
7922528450,2141295392,247.327
7922528450,418575664,27.022
7922528451,7922528449,3.471
7924924471,1676981041,9.614
7930411777,665074294,46.717
7930411777,2270233777,24.865
7930411778,1755241754,31.687
7930411778,325668287,22.486
7930411779,1168830640,77.886
7930454485,6548568789,33.112
7930454485,321706341,8.49
7930454485,1482272896,43.137
7940721969,698993300,9.165
7984609351,4448334593,36.264
7984609351,4421653634,35.718
7984609351,7984609352,51.965
7984609352,7984609358,47.769
7984609352,1168830527,28.22
7984609352,7984609351,51.965
7984609358,1168830333,49.511
7984609358,7984609352,47.769
7984700222,7984700223,12.557
7984700223,311783963,11.914
7984700223,441708982,20.64
7984700223,7984700222,12.557
8002619548,2626385963,76.377
8002619548,665074306,8.52
8030887744,5569041209,28.705
8030887744,3012370105,15.555
8030887744,8030887745,42.154
8030887745,8030887744,42.154
8043699111,8043699112,51.116
8043699112,1984387107,39.957
8043699112,1984387108,28.317
8043699112,8043699113,38.548
8043699112,8043699111,51.116
8043699113,8043699114,16.568
8043699113,8043699112,38.548
8043699114,8043699113,16.568
8098882673,4973553137,120.398
8098882673,8099065223,72.251
8098882673,6403370364,62.191
8099065223,8099065227,5.11
8099065223,8098882673,72.251
8099065227,6403370360,8.867
8099065227,8099065223,5.11
8144343202,1076646568,37.48
8144343202,1076646247,67.652
8156747453,3353395118,28.471
8156747465,1565297294,28.573
8156747465,8156791195,4.512
8156747471,2905579461,3.164
8156747471,2772961400,7.166
8156747473,2905563431,2.701
8156747474,4413564240,4.466
8156747475,2178222026,4.444
8156747476,1188790335,61.766
8156747480,2178222069,77.836
8156747481,2178222074,27.859
8156747482,6954500094,133.001
8156747482,6954500097,37.406
8156747482,6954500111,46.258
8156747483,1373613517,105.428
8156747483,6954500111,28.428
8156747483,8294540603,35.911
8156747484,6954500111,14.314
8156791194,8156747476,6.95
8156791194,8156791195,4.902
8156791194,2178222026,18.887
8156791195,8156747465,4.512
8156791195,8156791194,4.902
8156791195,2772961519,7.843
8156791196,1370835753,46.949
8156791197,8156791196,42.001
8156791198,8156791197,42.587
8156791199,1370835749,41.314
8156791200,8156791201,36.465
8156791201,3353395130,22.528
8156791202,1370835730,64.611
8156791203,2178222026,5.866
8156791203,8156791199,36.521
8181587677,4421500632,18.503
8181587677,3197233037,8.884
8209698426,4408377475,45.395
8209698426,4408377473,37.878
8209698427,4408377478,78.952
8209698427,418760276,62.978
8209698427,4408377475,59.037
8209698428,4408377476,57.973
8209698429,8209698430,15.045
8209698429,4408377474,13.843
8209698430,4408377473,12.444
8209698430,8209698429,15.045
8209698431,8209698432,7.039
8209698431,1087926970,39.659
8209698432,8209698433,13.582
8209698432,8209698431,7.039
8209698433,8209698434,14.324
8209698433,8209698432,13.582
8209698434,8209698435,13.705
8209698434,8209698433,14.324
8209698435,8209698436,11.48
8209698435,8209698434,13.705
8209698436,8209698437,11.046
8209698436,8209698435,11.48
8209698437,8209698438,11.125
8209698437,8209698436,11.046
8209698438,8209698439,38.008
8209698438,8209698437,11.125
8209698439,4421646057,18.47
8209698439,8209698438,38.008
8263925307,8263963823,1.392
8263925307,6019666412,8.199
8263925314,2228698616,5.297
8263925314,2211118449,9.848
8263963817,2627476355,1.856
8263963817,2627476356,6.733
8263963822,2627285211,15.605
8263963822,8263963823,5.803
8263963823,8263925307,1.392
8263963823,8263963822,5.803
8267088407,6315376025,86.846
8267088408,8267088410,9.411
8267088408,1099409504,10.942
8267088409,8267088410,13.769
8267088410,8267088409,13.769
8267088410,8267088408,9.411
8267088410,8267091937,28.099
8267088413,1099409280,103.244
8267088413,4421785317,34.252
8267088414,8267088415,13.455
8267088414,1099409218,12.951
8267088415,1099409256,9.768
8267088415,8267088414,13.455
8267088416,1120363077,3.029
8267088416,1120363014,21.709
8267088416,1120362984,56.745
8267091917,1120362745,28.316
8267091917,1120362984,16.782
8267091918,1720776517,19.187
8267091918,1120362984,1.466
8267091927,1099409481,25.223
8267091927,4421785315,14.248
8267091928,4401049744,33.925
8267091928,8267091934,39.671
8267091929,665074268,14.034
8267091929,6954500090,33.172
8267091930,1987033351,6.807
8267091930,321706347,8.171
8267091931,321706347,16.814
